code_insee;latitude;longitude
21686;47.554;4.308
21687;47.292;4.291
21688;47.15;4.901
21689;47.509;4.379
21690;47.436;4.601
21691;47.14;5.042
21692;47.499;5.019
21693;47.908;4.384
21694;47.45;4.529
21695;47.576;4.592
21696;47.436;4.4
21698;47.109;4.884
21699;47.21;5.347
21700;47.934;4.547
21701;47.156;5.407
21702;47.568;5.109
21703;47.143;4.26
21704;47.792;4.704
21705;47.43;4.713
21706;47.866;4.692
21707;47.414;4.629
21708;47.039;4.987
21709;47.563;4.284
21710;47.397;4.543
21711;47.907;4.537
21712;47.0;4.782
21713;47.29;5.396
21714;47.16;4.956
21715;47.094;4.38
21716;47.174;4.96
21717;47.831;4.777
22001;48.311;-2.867
22002;48.494;-2.551
22003;48.451;-2.127
22004;48.635;-3.292
22005;48.531;-3.382
22006;48.698;-3.309
22008;48.414;-2.097
22009;48.326;-2.922
22011;48.468;-2.985
22012;48.584;-2.442
22013;48.466;-3.2
22014;48.467;-2.265
22015;48.394;-2.589
22016;48.851;-3.001
22018;48.649;-3.228
22019;48.577;-3.006
22020;48.311;-2.241
22021;48.394;-2.117
22023;48.435;-3.333
22024;48.441;-3.476
22025;48.422;-3.416
22026;48.405;-2.026
22027;48.059;-2.621
22028;48.783;-3.316
22029;48.337;-3.096
22030;48.706;-3.368
22031;48.36;-3.532
22032;48.302;-2.161
22033;48.218;-3.039
22034;48.683;-3.353
22035;48.426;-1.978
22036;48.268;-2.129
22037;48.466;-3.441
22039;48.135;-2.663
22040;48.515;-3.179
22041;48.67;-3.256
22042;48.763;-3.326
22043;48.133;-2.544
22044;48.487;-2.592
22045;48.452;-2.947
22046;48.294;-2.522
22047;48.31;-3.038
22048;48.483;-2.166
22049;48.54;-2.191
22050;48.456;-2.048
22052;48.365;-3.436
22053;48.274;-2.344
22054;48.619;-2.459
22055;48.626;-2.841
22056;48.385;-1.98
22057;48.679;-3.073
22059;48.418;-2.914
22060;48.293;-2.761
22061;48.206;-3.388
22062;48.18;-2.492
22063;48.638;-3.048
22064;48.236;-3.195
22065;48.603;-3.023
22067;48.545;-3.182
22068;48.25;-2.794
22069;48.314;-2.081
22070;48.561;-3.153
22071;48.291;-2.103
22072;48.508;-3.289
22073;48.346;-2.969
22074;48.341;-3.032
22075;48.157;-2.85
22076;48.558;-2.382
22077;48.538;-2.448
22079;48.387;-2.683
22081;48.503;-2.646
22082;48.398;-2.083
22083;48.144;-2.336
22084;48.417;-2.325
22085;48.824;-3.182
22086;48.737;-3.031
22087;48.295;-3.325
22088;48.409;-3.23
22090;48.774;-3.372
22091;48.614;-3.203
22092;48.39;-3.137
22093;48.468;-2.495
22094;48.601;-2.147
22095;48.638;-3.205
22096;48.515;-2.337
22097;48.426;-2.183
22098;48.422;-2.542
22099;48.365;-2.912
22101;48.735;-3.298
22103;48.553;-2.014
22104;48.393;-2.206
22105;48.512;-2.133
22106;48.5;-2.71
22107;48.24;-3.137
22108;48.693;-3.045
22109;48.71;-2.969
22110;48.74;-3.356
22111;48.845;-3.099
22112;48.651;-3.009
22113;48.743;-3.462
22114;48.246;-2.296
22115;48.359;-3.215
22116;48.5;-3.043
22117;48.604;-2.899
22118;48.452;-2.01
22119;48.607;-3.528
22121;48.633;-2.99
22122;48.215;-2.518
22124;48.169;-3.207
22126;48.424;-2.965
22127;48.804;-3.109
22128;48.333;-3.411
22129;48.51;-3.41
22131;48.511;-3.491
22132;48.462;-3.527
22133;48.176;-2.251
22134;48.784;-3.412
22135;48.561;-3.341
22136;48.174;-2.751
22137;48.288;-3.411
22138;48.404;-3.29
22139;48.402;-3.177
22140;48.396;-2.494
22141;48.71;-3.292
22143;48.602;-2.29
22144;48.504;-2.847
22145;48.39;-2.267
22146;48.169;-3.29
22147;48.194;-2.396
22148;48.249;-2.391
22149;48.273;-2.911
22150;48.582;-3.075
22152;48.768;-3.258
22153;48.358;-2.632
22155;48.231;-2.705
22156;48.528;-3.235
22157;48.274;-3.492
22158;48.196;-2.984
22160;48.451;-2.463
22161;48.583;-3.143
22162;48.773;-3.055
22163;48.227;-3.461
22164;48.588;-3.277
22165;48.372;-2.494
22166;48.816;-3.302
22168;48.809;-3.468
22169;48.364;-3.283
22170;48.444;-2.859
22171;48.411;-2.81
22172;48.515;-2.219
22174;48.595;-2.334
22175;48.469;-2.372
22176;48.443;-2.745
22177;48.635;-2.948
22178;48.695;-3.006
22179;48.635;-2.362
22180;48.427;-2.224
22181;48.198;-3.203
22182;48.554;-2.927
22183;48.186;-2.586
22184;48.338;-2.676
22185;48.356;-2.416
22186;48.584;-2.53
22187;48.544;-2.77
22188;48.506;-2.88
22189;48.442;-3.126
22190;48.528;-2.071
22193;48.415;-2.441
22194;48.648;-3.62
22195;48.844;-3.133
22196;48.761;-3.154
22197;48.509;-1.942
22198;48.785;-3.517
22199;48.8;-3.152
22200;48.491;-2.321
22201;48.658;-2.32
22202;48.224;-3.516
22203;48.344;-2.766
22204;48.717;-3.18
22205;48.463;-2.301
22206;48.53;-2.99
22207;48.619;-3.483
22208;48.312;-2.009
22209;48.56;-2.128
22210;48.805;-3.045
22211;48.686;-3.448
22212;48.672;-3.188
22213;48.525;-2.007
22214;48.739;-2.979
22215;48.488;-2.808
22216;48.485;-3.375
22217;48.496;-3.565
22218;48.839;-3.242
22219;48.277;-2.71
22220;48.234;-3.247
22221;48.805;-3.246
22222;48.682;-2.932
22223;48.584;-3.192
22224;48.719;-3.502
22225;48.53;-3.11
22226;48.684;-3.514
22227;48.567;-3.548
22228;48.552;-3.444
22229;48.285;-3.241
22231;48.418;-3.552
22232;48.631;-2.882
22233;48.742;-3.093
22234;48.497;-2.926
22235;48.648;-3.537
22236;48.667;-2.987
22237;48.523;-2.281
22238;48.611;-3.573
22239;48.356;-2.115
22240;48.245;-2.231
22241;48.106;-2.592
22242;48.61;-2.4
22243;48.399;-3.484
22244;48.278;-3.066
22245;48.636;-3.371
22246;48.459;-2.622
22248;48.618;-3.103
22249;48.474;-3.285
22250;48.7;-3.159
22251;48.57;-2.825
22254;48.682;-3.298
22255;48.186;-2.648
22256;48.701;-3.108
22257;48.725;-3.337
22258;48.427;-2.657
22259;48.463;-2.086
22260;48.24;-2.898
22261;48.51;-2.422
22262;48.403;-2.912
22263;48.346;-1.998
22264;48.746;-3.258
22265;48.736;-3.386
22266;48.222;-3.312
22267;48.307;-2.369
22268;48.561;-2.335
22269;48.687;-3.227
22271;48.49;-3.133
22272;48.563;-3.101
22273;48.555;-2.509
22274;48.373;-2.014
22275;48.138;-2.702
22276;48.376;-2.967
22277;48.39;-2.864
22278;48.515;-2.762
22279;48.192;-2.868
22280;48.42;-2.055
22281;48.404;-2.75
22282;48.604;-2.249
22283;48.67;-3.137
22284;48.412;-3.076
22285;48.18;-2.926
22286;48.519;-2.384
22287;48.466;-2.887
22288;48.086;-2.644
22289;48.455;-3.052
22291;48.422;-3.007
22293;48.657;-3.091
22294;48.38;-3.087
22295;48.25;-2.97
22296;48.352;-2.522
22299;48.466;-1.959
22300;48.274;-2.812
22302;48.588;-2.193
22304;48.553;-3.034
22305;48.266;-2.178
22306;48.362;-1.954
22307;48.448;-2.817
22308;48.362;-2.055
22309;48.232;-2.354
22310;48.615;-3.242
22311;48.552;-2.235
22312;48.337;-2.069
22313;48.306;-2.965
22314;48.111;-2.768
22315;48.455;-2.183
22316;48.265;-3.016
22317;48.442;-2.257
22318;48.463;-2.222
22319;48.674;-3.557
22320;48.354;-3.339
22321;48.323;-3.164
22322;48.482;-3.091
22323;48.557;-2.293
22324;48.782;-3.449
22325;48.654;-2.844
22326;48.443;-2.422
22327;48.492;-2.018
22328;48.387;-3.374
22330;48.246;-2.841
22331;48.267;-3.169
22332;48.393;-2.541
22333;48.243;-2.457
22334;48.278;-3.115
22335;48.435;-3.064
22337;48.332;-2.32
22338;48.638;-3.167
22339;48.488;-2.054
22340;48.675;-3.4
22341;48.4;-2.389
22342;48.406;-2.163
22343;48.771;-3.558
22344;48.31;-3.482
22345;48.346;-2.558
22346;48.347;-2.606
22347;48.791;-3.202
22348;48.365;-2.223
22349;48.708;-3.564
22350;48.654;-3.566
22351;48.298;-3.527
22352;48.337;-2.024
22353;48.817;-3.506
22354;48.557;-3.255
22356;48.568;-2.883
22358;48.614;-3.163
22359;48.595;-3.403
22360;48.48;-2.745
22361;48.6;-2.943
22362;48.785;-3.232
22363;48.802;-3.37
22364;48.43;-2.106
22365;48.33;-3.267
22366;48.605;-3.618
22368;48.561;-2.064
22369;48.351;-2.268
22370;48.671;-3.032
22371;48.191;-2.302
22372;48.525;-2.848
22373;48.187;-3.53
22375;48.61;-2.975
22376;48.216;-2.807
22377;48.66;-2.874
22378;48.66;-3.055
22379;48.812;-3.345
22380;48.389;-2.068
22381;48.755;-3.36
22383;48.761;-3.225
22384;48.281;-2.848
22385;48.488;-1.983
22386;48.391;-3.004
22387;48.614;-3.438
22388;48.436;-2.152
22389;48.468;-2.681
22390;48.715;-3.046
22391;48.349;-2.171
23001;46.086;2.024
23002;46.211;1.996
23003;45.988;2.154
23004;46.254;1.85
23005;46.06;2.435
23006;46.072;1.567
23007;45.999;2.084
23008;45.951;2.166
23009;46.237;2.333
23010;46.08;1.728
23011;46.092;1.696
23012;45.871;1.634
23013;46.026;2.507
23014;46.087;1.769
23015;46.352;1.475
23016;45.937;1.998
23017;45.858;2.412
23018;46.35;1.532
23019;45.765;2.284
23020;45.982;2.293
23021;46.118;1.629
23022;46.362;2.07
23023;46.23;2.085
23024;45.964;2.112
23025;46.323;1.914
23026;46.252;2.287
23027;46.002;1.754
23028;46.004;2.251
23029;46.301;1.841
23030;45.949;1.749
23031;46.348;2.223
23032;46.368;2.216
23033;46.164;1.789
23034;45.972;2.453
23035;46.221;2.475
23036;46.256;1.76
23037;46.014;2.42
23038;46.402;2.155
23039;46.312;1.782
23040;46.219;2.209
23041;46.401;2.01
23042;46.059;1.665
23043;46.05;2.044
23044;46.353;1.77
23045;46.193;2.419
23046;46.161;2.542
23047;46.157;1.573
23048;46.02;2.287
23049;46.281;1.889
23050;46.359;1.569
23051;46.025;1.922
23052;46.114;1.834
23053;45.95;2.49
23054;46.038;2.564
23055;45.964;2.467
23056;46.007;1.626
23057;46.297;2.033
23058;46.11;2.329
23059;45.988;2.249
23060;45.952;1.966
23061;46.113;2.172
23062;46.351;1.828
23063;45.776;2.177
23064;46.299;2.12
23065;46.288;1.617
23066;46.004;2.453
23067;45.73;2.244
23068;46.134;2.093
23069;45.85;2.365
23070;46.382;1.613
23071;45.824;2.168
23072;46.249;2.147
23073;45.979;2.547
23074;46.035;1.985
23075;46.303;1.662
23076;46.169;2.499
23077;45.743;1.935
23078;45.922;1.78
23079;45.89;2.183
23080;45.744;2.126
23081;45.779;2.386
23082;46.232;1.683
23083;46.107;2.519
23084;46.427;1.906
23086;46.029;2.04
23087;46.378;1.699
23088;46.152;1.726
23089;46.345;1.994
23090;45.785;2.009
23091;45.801;2.114
23092;46.23;1.941
23093;46.187;2.231
23095;46.16;1.655
23096;46.163;1.871
23097;46.066;2.164
23098;46.295;2.082
23099;46.048;1.775
23100;46.19;2.08
23101;46.268;1.938
23102;46.249;2.05
23103;46.338;1.606
23104;46.305;2.272
23105;46.074;2.094
23106;46.231;2.384
23107;46.059;1.937
23108;46.358;2.294
23109;46.367;1.876
23110;45.941;2.445
23111;46.209;1.572
23112;46.4;1.828
23113;45.99;2.358
23114;46.186;2.332
23115;45.795;2.269
23116;46.048;2.386
23117;46.347;1.67
23118;46.061;1.903
23119;45.762;2.323
23120;46.342;2.151
23122;45.965;1.796
23123;45.995;2.492
23124;46.1;1.584
23125;45.734;2.186
23127;45.936;2.385
23128;46.138;1.987
23129;45.89;2.444
23130;46.423;1.78
23131;45.908;2.494
23132;46.118;1.733
23133;45.948;1.68
23134;45.91;1.945
23136;46.396;1.908
23137;46.079;1.638
23138;46.1;2.063
23139;46.384;1.95
23140;45.918;2.198
23141;46.259;1.65
23142;45.916;2.264
23143;46.242;1.583
23144;45.839;2.07
23145;46.287;2.392
23146;46.389;2.111
23147;46.383;1.74
23148;46.424;1.962
23149;46.197;2.14
23150;46.101;1.916
23151;46.08;2.252
23152;46.152;2.233
23154;46.17;2.026
23155;45.996;1.846
23156;45.862;2.275
23157;45.974;1.94
23158;45.816;2.221
23159;46.036;2.214
23160;46.107;2.468
23162;46.281;1.99
23164;46.058;2.496
23165;45.838;1.902
23166;46.313;1.624
23167;46.123;2.415
23168;46.046;1.859
23169;46.128;1.941
23170;46.109;1.886
23171;45.97;2.415
23172;46.056;2.335
23173;45.963;1.839
23174;46.304;2.331
23175;46.058;1.979
23176;46.237;1.476
23177;46.281;1.506
23178;45.806;2.338
23179;45.962;2.242
23180;45.977;2.207
23181;45.918;1.669
23182;45.92;2.299
23183;45.993;2.048
23184;45.913;2.408
23185;46.125;2.207
23186;46.097;1.861
23187;46.142;2.15
23188;46.323;2.047
23189;46.027;1.705
23190;46.051;2.295
23191;46.078;1.817
23192;46.127;1.532
23193;46.157;1.913
23194;45.895;2.232
23195;46.213;1.895
23196;45.864;2.223
23197;45.997;1.963
23198;45.836;2.273
23199;46.316;1.557
23200;46.031;1.561
23201;46.116;1.985
23202;45.994;1.898
23203;46.142;2.475
23204;46.118;2.27
23205;45.885;1.744
23206;46.161;1.96
23207;46.281;1.578
23208;46.151;1.815
23209;46.146;2.281
23210;45.999;2.199
23211;45.919;2.111
23212;45.843;1.991
23213;46.413;2.216
23214;46.05;2.091
23215;45.69;2.308
23216;45.85;1.812
23217;45.943;1.561
23218;45.858;2.315
23219;46.211;1.426
23220;46.022;2.146
23221;45.734;2.431
23222;45.954;2.05
23223;45.86;1.694
23224;45.729;2.325
23225;45.889;2.376
23226;45.882;2.326
23227;45.905;1.829
23228;45.936;2.228
23229;46.092;2.125
23230;45.96;1.614
23232;45.908;1.896
23233;46.396;2.262
23234;46.094;2.356
23235;46.198;1.536
23236;46.204;1.632
23237;45.895;1.676
23238;45.879;2.146
23239;46.393;1.53
23240;46.332;2.218
23241;45.966;2.307
23242;46.141;1.761
23243;46.26;2.188
23244;46.298;1.726
23245;46.202;1.828
23246;45.988;2.02
23247;46.2;1.749
23248;46.118;1.798
23249;45.876;2.003
23250;46.094;1.957
23251;46.142;2.355
23252;46.404;2.055
23253;46.002;1.803
23254;46.291;2.217
23255;46.243;2.236
23257;45.907;2.039
23258;46.305;1.456
23259;46.264;2.341
23260;45.955;1.898
23261;46.263;2.445
23262;46.16;2.073
23263;46.33;1.699
23264;45.733;1.892
23265;45.897;2.416
23266;45.924;2.338
24001;45.582;0.76
24002;45.282;0.745
24004;45.161;1.028
24005;44.861;0.875
24006;44.828;1.074
24007;45.288;0.305
24008;45.43;1.151
24009;45.322;1.121
24010;45.183;0.595
24011;45.23;0.832
24012;45.016;1.292
24014;45.079;1.198
24015;44.883;0.948
24016;45.584;0.702
24018;45.113;1.127
24019;45.16;1.106
24020;45.134;1.164
24021;45.229;1.204
24022;44.839;0.801
24023;44.853;0.693
24024;44.741;0.686
24025;45.095;1.051
24026;45.179;0.821
24027;44.805;0.723
24028;44.774;0.754
24029;44.996;0.285
24030;45.156;1.229
24031;44.994;0.633
24032;45.1;0.363
24034;44.987;0.491
24035;44.746;0.98
24036;44.84;1.045
24037;44.854;0.486
24038;45.309;0.354
24039;44.665;1.113
24040;44.857;1.132
24042;45.287;0.639
24043;44.623;0.874
24045;44.716;0.656
24046;45.281;1.178
24048;44.884;0.081
24050;44.975;1.391
24051;44.952;0.362
24052;44.765;0.92
24053;45.174;0.769
24054;44.757;0.528
24055;45.319;0.581
24056;45.579;0.636
24057;45.337;0.434
24058;45.267;0.263
24059;45.017;0.398
24060;44.808;0.77
24061;45.048;0.604
24062;45.348;0.289
24063;44.721;1.217
24064;45.36;0.656
24066;45.205;0.997
24067;44.926;0.925
24068;44.821;0.89
24069;45.267;0.603
24070;45.672;0.646
24071;45.645;0.602
24073;44.863;0.815
24074;44.861;1.322
24075;44.695;1.175
24076;44.898;0.978
24077;44.942;0.568
24080;44.679;0.945
24081;44.887;1.36
24082;44.85;1.274
24083;44.94;0.095
24084;44.786;1.061
24085;45.057;1.306
24086;44.802;1.131
24087;44.87;1.08
24088;44.873;0.673
24090;45.292;0.412
24091;44.787;1.204
24094;45.093;0.681
24095;45.503;0.94
24096;45.4;0.695
24097;45.429;0.336
24098;45.221;0.725
24100;45.672;0.721
24101;45.54;0.772
24102;45.21;0.655
24104;45.168;0.438
24105;45.343;0.467
24106;45.01;1.189
24107;45.374;0.762
24108;45.23;0.619
24109;45.39;0.339
24110;45.395;0.458
24111;45.45;0.644
24113;45.195;1.164
24114;45.254;0.25
24115;45.258;0.686
24116;45.187;1.195
24117;45.087;1.37
24119;45.388;0.385
24120;45.288;1.111
24121;45.234;1.054
24122;44.809;1.074
24123;44.949;0.648
24124;45.365;1.047
24126;44.782;0.518
24128;45.277;0.28
24129;45.367;0.716
24130;45.106;1.229
24131;45.515;0.53
24132;44.782;0.553
24133;45.544;0.966
24134;45.373;0.945
24135;45.246;0.779
24136;45.242;1.254
24137;45.3;0.974
24138;45.165;0.688
24139;45.127;0.643
24140;44.836;0.558
24141;45.328;0.396
24142;44.848;0.968
24143;44.826;0.722
24144;45.313;0.55
24145;44.864;0.549
24146;45.071;0.668
24147;45.225;0.939
24148;44.78;0.374
24150;44.748;1.187
24151;44.722;1.086
24152;44.804;1.244
24153;45.074;1.343
24154;45.232;0.446
24155;45.002;0.595
24156;45.068;0.862
24157;45.09;0.408
24158;45.396;1.073
24159;45.129;0.223
24160;45.089;0.733
24161;44.981;0.428
24162;45.208;0.852
24163;45.609;0.616
24164;45.329;1.062
24165;45.079;0.121
24167;44.674;0.395
24168;44.698;0.556
24171;45.387;0.902
24172;44.935;1.04
24174;45.069;1.093
24175;45.115;1.193
24176;44.703;0.687
24177;44.786;0.646
24179;45.116;1.398
24180;45.592;0.942
24182;44.881;0.263
24183;44.997;1.005
24184;44.708;1.239
24186;44.705;0.41
24188;45.119;0.988
24189;44.868;0.189
24190;44.976;0.674
24191;44.934;0.303
24192;45.206;1.032
24193;44.804;0.358
24194;44.831;0.331
24195;44.666;0.879
24196;45.331;1.164
24197;44.904;0.438
24199;45.416;0.406
24200;45.3;0.486
24202;45.211;1.116
24205;45.085;0.54
24206;44.763;1.078
24207;44.81;1.293
24208;45.046;0.642
24209;45.536;0.508
24210;45.259;1.135
24211;45.015;0.452
24212;44.728;0.606
24213;45.055;0.557
24214;45.561;0.55
24215;45.03;1.352
24216;45.16;0.263
24217;44.966;0.886
24218;45.505;1.081
24220;45.049;0.831
24221;45.49;0.533
24222;44.879;0.36
24223;44.856;0.742
24224;44.902;0.588
24225;44.834;0.388
24226;44.853;0.017
24227;45.378;1.132
24228;44.814;0.669
24229;45.136;1.232
24230;44.739;1.0
24231;44.694;0.86
24232;44.625;1.025
24234;44.981;0.387
24236;45.187;0.553
24237;44.892;0.522
24238;45.355;0.824
24240;44.897;0.896
24241;45.165;0.977
24242;44.896;0.642
24243;45.271;0.557
24244;44.71;0.846
24245;44.605;1.074
24246;44.925;0.399
24247;45.325;0.316
24248;45.521;0.58
24251;45.084;0.59
24252;44.956;1.2
24253;45.441;0.448
24254;44.83;1.029
24255;44.941;1.128
24256;45.182;0.652
24257;44.7;0.891
24259;44.927;0.482
24260;44.882;0.78
24261;44.991;0.929
24262;45.279;0.952
24263;44.673;1.008
24264;45.004;0.105
24266;45.221;0.559
24267;44.741;0.426
24268;44.908;1.07
24269;45.569;0.898
24271;45.473;0.792
24272;44.962;0.03
24273;44.812;0.825
24274;44.795;0.481
24276;44.777;0.315
24277;44.915;0.256
24278;44.768;0.618
24279;44.705;0.611
24280;44.681;0.894
24281;44.78;0.692
24282;44.739;0.572
24284;45.188;0.954
24285;44.978;0.543
24286;45.272;0.486
24287;44.75;0.646
24288;44.903;0.131
24289;44.862;0.066
24290;44.758;0.875
24291;45.063;1.154
24292;44.915;0.063
24293;44.793;0.995
24294;45.02;0.156
24295;45.131;0.581
24296;44.86;0.617
24297;45.0;0.058
24299;45.03;0.365
24300;44.765;1.291
24301;45.032;1.4
24302;45.224;1.155
24303;45.38;0.288
24304;45.426;0.956
24305;45.408;0.985
24306;44.872;0.15
24307;44.75;0.719
24308;45.34;0.879
24309;45.089;0.466
24311;45.53;0.684
24312;45.127;0.713
24313;44.713;1.062
24316;45.192;0.036
24317;44.995;1.334
24318;44.903;0.854
24319;45.346;0.54
24320;45.422;1.227
24321;45.124;1.375
24322;45.192;0.712
24323;45.27;0.227
24324;45.159;1.196
24325;44.891;1.408
24326;44.982;1.08
24327;44.91;0.805
24328;45.632;0.7
24329;45.037;0.072
24330;45.044;1.038
24331;44.795;0.413
24334;44.827;0.772
24335;44.862;0.209
24336;44.892;1.309
24337;44.685;1.067
24338;44.894;0.728
24339;45.342;1.107
24340;44.869;0.41
24341;44.931;1.244
24345;44.915;0.532
24346;45.436;0.701
24347;44.703;0.801
24348;44.698;0.457
24349;44.814;0.29
24350;45.161;0.616
24351;44.758;0.486
24352;45.246;0.335
24353;45.466;0.383
24354;45.136;0.055
24355;44.818;1.199
24356;45.051;0.966
24357;44.779;0.444
24359;44.73;0.49
24360;44.785;1.023
24361;44.835;0.624
24362;44.947;0.81
24364;45.052;1.246
24365;44.994;0.696
24366;44.891;1.148
24367;45.141;0.325
24370;44.841;0.145
24371;45.191;0.489
24372;45.148;0.52
24373;44.686;0.492
24374;44.797;0.602
24375;44.732;1.284
24376;45.182;0.136
24377;44.945;0.862
24378;44.74;0.907
24379;44.775;0.824
24380;45.08;0.193
24381;45.642;0.747
24382;44.846;0.655
24383;44.711;0.51
24384;44.68;0.845
24385;44.763;0.585
24386;44.654;1.046
24388;44.873;0.921
24390;45.118;0.896
24392;44.957;1.276
24393;44.733;0.828
24394;45.466;0.423
24395;44.78;1.159
24396;44.883;1.025
24397;45.372;1.291
24398;45.61;0.658
24399;45.093;0.324
24401;45.249;1.022
24403;45.407;0.566
24404;45.015;0.892
24405;44.932;0.677
24406;44.731;1.033
24407;44.929;0.756
24408;45.325;0.79
24409;45.06;0.36
24410;45.465;0.72
24411;45.478;0.627
24412;44.995;1.244
24413;44.918;0.356
24414;44.933;0.611
24415;44.948;0.239
24416;44.806;1.036
24417;45.346;1.0
24418;45.128;0.438
24419;44.829;0.591
24420;44.976;0.326
24421;45.075;0.907
